ppg,trb,ast,fgp,per,ws,position,shooting_hand,draft,high_school,hof,url,hs_city,hs_state,hs_name,trad_position
3.8,2.9,1.1,32.3,8.4,2.5,Small Forward,Right,"Minneapolis Lakers, 1952 NBA Draft","Hamilton Catholic  in  Hamilton,        Ohio",0,/players/h/holstji01.html,Hamilton,Ohio,Hamilton Catholic ,Forward
0.7,0.7,0.0,12.5,-1.8,-0.1,Small Forward,Right,,,0,/players/h/holtaw01.html,,,,Forward
6.2,1.4,3.0,44.1,10.5,4.8,Point Guard,Left,"Golden State Warriors, 3rd round (6th pick, 53rd overall), 1983 NBA Draft","Pasadena  in  Pasadena,        California",0,/players/h/holtomi01.html,Pasadena,California,Pasadena ,Guard
10.5,-,0.8,29.5,-,4.2,Center,Right,"New York Knicks, 1st round (5th pick, 5th overall), 1947 BAA Draft",,0,/players/h/holubdi01.html,,,,Center
7.0,4.4,1.0,34.2,11.3,4.2,Small Forward,Right,"Syracuse Nationals, 1st round (5th pick, 5th overall), 1956 NBA Draft","Swoyersville  in  Swoyersville,        Pennsylvania",0,/players/h/holupjo01.html,Swoyersville,Pennsylvania,Swoyersville ,Forward
6.1,1.5,2.0,31.7,7.3,1.8,Point Guard,Right,,"Franklin K. Lane  in  Brooklyn,        New York",0,/players/h/holzmre01.html,Brooklyn,New York,Franklin K. Lane ,Guard
5.1,1.9,0.7,39.1,10.6,0.3,Power Forward,Right,"Milwaukee Bucks, 2nd round (10th pick, 38th overall), 1997 NBA Draft","Grambling  in  Grambling,        Louisiana",0,/players/h/honeyje01.html,Grambling,Louisiana,Grambling ,Forward
1.2,1.0,0.4,31.4,8.1,-0.1,Small Forward,Right,"Sacramento Kings, 2nd round (5th pick, 35th overall), 2011 NBA Draft","Sylmar  in  Sylmar,        California",0,/players/h/honeyty01.html,Sylmar,California,Sylmar ,Forward
0.0,0.5,0.0,0.0,-24.2,-0.1,Power Forward,Right,,"Central  in  Kansas City,        Missouri",0,/players/h/hoodde01.html,Kansas City,Missouri,Central ,Forward
12.6,2.8,1.9,42.2,13.2,16.0,Shooting Guard,Left,"Utah Jazz, 1st round (23rd pick, 23rd overall), 2014 NBA Draft","Meridian  in  Meridian,        Mississippi",0,/players/h/hoodro01.html,Meridian,Mississippi,Meridian ,Guard
5.0,2.0,2.6,41.3,9.8,1.1,Point Guard,Right,"New York Knicks, 8th round (8th pick, 100th overall), 1968 NBA Draft",,0,/players/h/hoopebo01.html,,,,Guard
5.6,3.9,0.5,43.1,12.9,0.9,Power Forward,Right,"Detroit Pistons, 6th round (2nd pick, 52nd overall), 1966 NBA Draft","Richardson  in  Richardson,        Texas",0,/players/h/hooseca01.html,Richardson,Texas,Richardson ,Forward
5.9,6.2,1.1,44.7,10.2,7.6,Center,Right,"Philadelphia 76ers, 1st round (6th pick, 6th overall), 1963 NBA Draft","Archbishop Carroll  in  Washington,        District of Columbia",0,/players/h/hooveto01.html,Washington,District of Columbia,Archbishop Carroll ,Center
8.2,5.6,0.7,39.4,13.6,9.5,Center,Right,"Syracuse Nationals, 1956 NBA Draft",,0,/players/h/hopkibo01.html,,,,Center
5.0,3.8,0.6,51.8,11.3,3.6,Center,Right,"Atlanta Hawks, 3rd round (18th pick, 65th overall), 1986 NBA Draft","Benson  in  Omaha,        Nebraska",0,/players/h/hoppeda01.html,Omaha,Nebraska,Benson ,Center
10.9,2.8,1.6,43.1,13.3,7.1,Small Forward,Right,"New Jersey Nets, 1st round (3rd pick, 3rd overall), 1987 NBA Draft","E.L. Bowsher  in  Toledo,        Ohio",0,/players/h/hopsode01.html,Toledo,Ohio,E.L. Bowsher ,Forward
0.7,0.0,0.7,0.0,-5.5,-0.1,Shooting Guard,Right,,"University Heights Academy  in  Hopkinsville,        Kentucky",0,/players/h/hopsosc01.html,Hopkinsville,Kentucky,University Heights Academy ,Guard
1.8,0.5,0.1,28.6,1.9,-0.1,Small Forward,Right,"Fort Wayne Pistons, 1st round (6th pick, 6th overall), 1955 NBA Draft","Saint Thomas Military Academy  in  Saint Paul,        Minnesota",0,/players/h/horanjo01.html,Saint Paul,Minnesota,Saint Thomas Military Academy ,Forward
7.6,5.9,1.2,47.5,10.6,2.2,Power Forward,Right,"Chicago Bulls, 3rd round (5th pick, 49th overall), 1979 NBA Draft","Robert E. Lee  in  Montgomery,        Alabama",0,/players/h/hordgce01.html,Montgomery,Alabama,Robert E. Lee ,Forward
14.1,8.4,3.2,52.5,18.9,85.7,Center,Right,"Atlanta Hawks, 1st round (3rd pick, 3rd overall), 2007 NBA Draft","Grand Ledge  in  Grand Ledge,        Michigan",0,/players/h/horfoal01.html,Grand Ledge,Michigan,Grand Ledge ,Center
1.5,1.3,0.1,30.0,4.4,-0.5,Center,Right,"Milwaukee Bucks, 2nd round (14th pick, 39th overall), 1988 NBA Draft","Marian Christian  in  Houston,        Texas",0,/players/h/horfoti01.html,Houston,Texas,Marian Christian ,Center
2.5,2.4,0.3,29.2,5.0,-0.3,Small Forward,Right,"St. Louis Hawks, 2nd round (7th pick, 16th overall), 1961 NBA Draft","Mississinewa  in  Gas City,        Indiana",0,/players/h/hornro01.html,Gas City,Indiana,Mississinewa ,Forward
14.5,3.4,4.9,49.6,17.7,108.9,Shooting Guard,Right,"Phoenix Suns, 2nd round (22nd pick, 46th overall), 1986 NBA Draft","Lyons Township  in  LaGrange,        Illinois",0,/players/h/hornaje01.html,LaGrange,Illinois,Lyons Township ,Guard
0.6,0.6,0.0,25.0,6.6,0.0,Power Forward,Right,,"Holy Spirit  in  Absecon,        New Jersey",0,/players/h/hornede01.html,Absecon,New Jersey,Holy Spirit ,Forward
7.0,4.8,2.1,42.5,13.4,66.3,Power Forward,Right,"Houston Rockets, 1st round (11th pick, 11th overall), 1992 NBA Draft","Andalusia  in  Andalusia,        Alabama",0,/players/h/horryro01.html,Andalusia,Alabama,Andalusia ,Forward
4.5,2.4,0.4,49.4,14.5,0.4,Power Forward,Right,"Washington Bullets, 2nd round (12th pick, 39th overall), 1989 NBA Draft","Lanphier  in  Springfield,        Illinois",0,/players/h/hortoed01.html,Springfield,Illinois,Lanphier ,Forward
4.0,2.5,0.7,48.5,13.6,3.2,Power Forward,Right,"New York Knicks, 1st round (10th pick, 10th overall), 1968 NBA Draft","Belmont  in  Dayton,        Ohio",0,/players/h/hoskebi01.html,Dayton,Ohio,Belmont ,Forward
9.3,5.5,1.8,40.4,13.6,14.3,Power Forward,Right,"Milwaukee Hawks, 1st round (2nd pick, 2nd overall), 1953 NBA Draft","Queen Anne  in  Seattle,        Washington",1,/players/h/houbrbo01.html,Seattle,Washington,Queen Anne ,Forward
8.2,3.4,1.0,45.7,12.3,2.9,Small Forward,Right,,"Hightower  in  Missouri City,        Texas",0,/players/h/houseda01.html,Missouri City,Texas,Hightower ,Forward
7.5,1.7,1.6,40.9,13.2,20.0,Point Guard,Right,"Miami Heat, 2nd round (8th pick, 37th overall), 2000 NBA Draft","Hayward  in  Hayward,        California",0,/players/h/houseed01.html,Hayward,California,Hayward ,Guard
17.3,2.9,2.4,44.4,14.9,55.3,Shooting Guard,Right,"Detroit Pistons, 1st round (11th pick, 11th overall), 1993 NBA Draft","Ballard  in  Louisville,        Kentucky",0,/players/h/houstal01.html,Louisville,Kentucky,Ballard ,Guard
3.9,3.0,0.5,45.6,10.2,3.9,Power Forward,Right,"Chicago Bulls, 1st round (27th pick, 27th overall), 1992 NBA Draft","Star-Spencer  in  Oklahoma City,        Oklahoma",0,/players/h/houstby01.html,Oklahoma City,Oklahoma,Star-Spencer ,Forward
0.0,0.0,0.0,0.0,0.2,0.0,Small Forward,Right,,"Widefield  in  Security,        Colorado",0,/players/h/hovasto01.html,Security,Colorado,Widefield ,Forward
6.0,2.8,0.9,45.8,10.3,0.9,Small Forward,Right,,"North Forsyth  in  Winston-Salem,        North Carolina",0,/players/h/howarbr01.html,Winston-Salem,North Carolina,North Forsyth ,Forward
17.4,12.6,1.5,58.3,21.6,128.9,Power Forward,Right,"Orlando Magic, 1st round (1st pick, 1st overall), 2004 NBA Draft","Southwest Atlanta Christian Academy  in  Atlanta,        Georgia",0,/players/h/howardw01.html,Atlanta,Georgia,Southwest Atlanta Christian Academy ,Forward
3.4,2.5,0.6,38.8,10.5,0.6,Power Forward,Right,"Phoenix Suns, 1st round (10th pick, 10th overall), 1970 NBA Draft","Fifth Avenue  in  Pittsburgh,        Pennsylvania",0,/players/h/howargr01.html,Pittsburgh,Pennsylvania,Fifth Avenue ,Forward
14.3,5.7,1.6,44.8,16.7,38.0,Small Forward,Right,"Dallas Mavericks, 1st round (29th pick, 29th overall), 2003 NBA Draft","Hargrave Military Academy  in  Chatham,        Virginia",0,/players/h/howarjo01.html,Chatham,Virginia,Hargrave Military Academy ,Forward
13.4,6.1,2.2,46.9,14.6,59.4,Center,Right,"Washington Bullets, 1st round (5th pick, 5th overall), 1994 NBA Draft","Chicago Vocational Career Academy  in  Chicago,        Illinois",0,/players/h/howarju01.html,Chicago,Illinois,Chicago Vocational Career Academy ,Center
4.8,1.2,1.3,48.5,14.5,0.6,Shooting Guard,Right,"Cleveland Cavaliers, 2nd round (15th pick, 32nd overall), 1976 NBA Draft","Saint Joseph's Preparatory School  in  Philadelphia,        Pennsylvania",0,/players/h/howarmo01.html,Philadelphia,Pennsylvania,Saint Joseph's Preparatory School ,Guard
4.2,2.9,0.4,42.9,13.7,0.2,Power Forward,Right,"Milwaukee Bucks, 4th round (14th pick, 80th overall), 1978 NBA Draft","Oak Ridge  in  Oak Ridge,        Tennessee",0,/players/h/howarot01.html,Oak Ridge,Tennessee,Oak Ridge ,Forward
2.8,1.4,0.2,48.1,13.8,1.6,Small Forward,Left,,"Bishop Lynch  in  Dallas,        Texas",0,/players/h/howarst01.html,Dallas,Texas,Bishop Lynch ,Forward
18.7,9.9,2.0,48.0,19.1,114.8,Power Forward,Right,"Detroit Pistons, 1st round (2nd pick, 2nd overall), 1959 NBA Draft","Middleton  in  Middleton,        Tennessee",1,/players/h/howelba01.html,Middleton,Tennessee,Middleton ,Forward
3.6,-,0.5,24.9,-,-0.9,Center,Right,"Providence Steamrollers, 1947 BAA Draft",,0,/players/h/hubbabo01.html,,,,Center
10.9,5.3,1.3,49.5,13.9,29.0,Power Forward,Right,"Detroit Pistons, 1st round (15th pick, 15th overall), 1979 NBA Draft","McKinley  in  Canton,        Ohio",0,/players/h/hubbaph01.html,Canton,Ohio,McKinley ,Forward
4.7,1.4,1.2,37.5,13.0,0.2,Point Guard,Right,"Boston Celtics, 2nd round (28th pick, 58th overall), 2009 NBA Draft","Central  in  Memphis,        Tennessee",0,/players/h/hudsole01.html,Memphis,Tennessee,Central ,Guard
20.2,4.4,2.7,48.9,17.4,81.0,Small Forward,Right,"St. Louis Hawks, 1st round (4th pick, 4th overall), 1966 NBA Draft","Dudley  in  Greensboro,        North Carolina",0,/players/h/hudsolo01.html,Greensboro,North Carolina,Dudley ,Forward
9.0,1.7,3.4,40.1,13.1,10.5,Point Guard,Right,,"Carbondale  in  Carbondale,        Illinois",0,/players/h/hudsotr01.html,Carbondale,Illinois,Carbondale ,Guard
3.9,1.5,3.1,40.9,10.1,-0.2,Point Guard,Right,,,0,/players/h/huertma01.html,,,,Guard
9.7,3.3,2.9,41.9,10.1,1.5,Shooting Guard,Right,"Atlanta Hawks, 1st round (19th pick, 19th overall), 2018 NBA Draft","Shenendehowa Central HS  in  Clifton Park,        New York",0,/players/h/huertke01.html,Clifton Park,New York,Shenendehowa Central HS ,Guard
2.5,2.4,0.3,34.6,6.0,0.7,Power Forward,Right,"Oklahoma City Thunder, 1st round (29th pick, 29th overall), 2014 NBA Draft","C.M. Russell  in  Great Falls,        Montana",0,/players/h/huestjo01.html,Great Falls,Montana,C.M. Russell ,Forward
3.3,3.3,0.7,36.0,11.8,0.1,Center,Right,,"Lakeview  in  Battle Creek,        Michigan",0,/players/h/huffmna01.html,Battle Creek,Michigan,Lakeview ,Center
5.2,1.7,0.9,40.9,8.2,-0.5,Shooting Guard,Right,"San Antonio Spurs, 1st round (14th pick, 14th overall), 1985 NBA Draft","Robeson  in  Chicago,        Illinois",0,/players/h/hugheri01.html,Chicago,Illinois,Robeson ,Guard
3.1,1.0,1.6,41.6,8.9,1.5,Point Guard,Right,"San Diego Clippers, 7th round (2nd pick, 140th overall), 1982 NBA Draft","Austin  in  Chicago,        Illinois",0,/players/h/hugheed01.html,Chicago,Illinois,Austin ,Guard
3.8,5.6,0.9,47.9,11.4,13.9,Center,Left,"Buffalo Braves, 3rd round (9th pick, 45th overall), 1974 NBA Draft","Freeport  in  Freeport,        Illinois",0,/players/h/hugheki01.html,Freeport,Illinois,Freeport ,Center
14.1,4.2,3.1,40.6,14.9,32.3,Shooting Guard,Right,"Philadelphia 76ers, 1st round (8th pick, 8th overall), 1998 NBA Draft","Christian Brothers College  in  St. Louis,        Missouri",0,/players/h/hughela01.html,St. Louis,Missouri,Christian Brothers College ,Guard
3.9,2.3,0.4,48.6,10.9,0.1,Power Forward,Right,,"Walnut Hills  in  Cincinnati,        Ohio",0,/players/h/hugheri02.html,Cincinnati,Ohio,Walnut Hills ,Forward
3.9,2.7,0.5,41.8,9.6,1.9,Small Forward,Right,"Minnesota Timberwolves, 2nd round (28th pick, 58th overall), 2012 NBA Draft","Valparaiso  in  Valparaiso,        Indiana",0,/players/h/hummero01.html,Valparaiso,Indiana,Valparaiso ,Forward
6.9,5.3,1.7,43.8,10.2,4.8,Power Forward,Right,"Buffalo Braves, 1st round (15th pick, 15th overall), 1970 NBA Draft","Washington-Lee  in  Arlington,        Virginia",0,/players/h/hummejo01.html,Arlington,Virginia,Washington-Lee ,Forward
2.3,2.2,0.2,34.4,6.6,-0.4,Power Forward,Right,"Utah Jazz, 1st round (19th pick, 19th overall), 2002 NBA Draft","Booker T. Washington  in  Tulsa,        Oklahoma",0,/players/h/humphry01.html,Tulsa,Oklahoma,Booker T. Washington ,Forward
3.0,2.2,0.0,28.6,3.4,-0.1,Center,Right,,"La Lumiere School  in  La Porte,        Indiana",0,/players/h/humphis01.html,La Porte,Indiana,La Lumiere School ,Center
11.1,2.5,5.5,47.6,13.9,45.0,Shooting Guard,Right,"Phoenix Suns, 1st round (13th pick, 13th overall), 1984 NBA Draft","Inglewood  in  Inglewood,        California",0,/players/h/humphja01.html,Inglewood,California,Inglewood ,Guard
6.7,5.4,0.7,46.3,15.4,30.3,Small Forward,Right,"Utah Jazz, 1st round (14th pick, 14th overall), 2004 NBA Draft","Hopkins  in  Minnetonka,        Minnesota",0,/players/h/humphkr01.html,Minnetonka,Minnesota,Hopkins ,Forward
8.4,3.3,3.4,34.7,11.7,4.3,Point Guard,Right,"Cincinnati Royals, 1st round (1st pick, 1st overall), 1957 NBA Draft","Charleston  in  Charleston,        West Virginia",0,/players/h/hundlho01.html,Charleston,West Virginia,Charleston ,Guard
3.3,2.8,0.3,47.6,12.5,0.7,Power Forward,Right,"Boston Celtics, 2nd round (27th pick, 56th overall), 2003 NBA Draft","Withrow  in  Cincinnati,        Ohio",0,/players/h/huntebr01.html,Cincinnati,Ohio,Withrow ,Forward
0.0,0.0,0.0,-,0.0,0.0,Point Guard,Right,,"Omaha South  in  Omaha,        Nebraska",0,/players/h/huntece01.html,Omaha,Nebraska,Omaha South ,Guard
4.5,2.8,0.6,50.2,12.2,1.3,Center,Right,,"West Side  in  Gary,        Indiana",0,/players/h/huntech01.html,Gary,Indiana,West Side ,Center
12.3,6.9,1.6,44.3,14.8,25.5,Power Forward,Right,"Detroit Pistons, 2nd round (2nd pick, 9th overall), 1964 NBA Draft","Pearl  in  Nashville,        Tennessee",0,/players/h/huntele01.html,Nashville,Tennessee,Pearl ,Forward
8.5,2.2,2.7,38.8,12.1,32.9,Point Guard,Right,"Detroit Pistons, 1st round (10th pick, 10th overall), 1993 NBA Draft","Murrah  in  Jackson,        Mississippi",0,/players/h/hunteli01.html,Jackson,Mississippi,Murrah ,Guard
1.4,1.6,0.0,46.9,11.0,0.2,Power Forward,Right,,"R.J. Reynolds  in  Winston-Salem,        North Carolina",0,/players/h/hunteot01.html,Winston-Salem,North Carolina,R.J. Reynolds ,Forward
3.0,1.0,0.4,37.1,8.4,0.4,Shooting Guard,Right,"Boston Celtics, 1st round (28th pick, 28th overall), 2015 NBA Draft","Pike  in  Indianapolis,        Indiana",0,/players/h/hunterj01.html,Indianapolis,Indiana,Pike ,Guard
4.5,3.2,0.2,56.0,13.0,10.6,Power Forward,Right,"Orlando Magic, 1st round (15th pick, 15th overall), 2001 NBA Draft","Proviso East  in  Maywood,        Illinois",0,/players/h/huntest01.html,Maywood,Illinois,Proviso East ,Forward
1.5,0.8,0.0,60.0,35.8,0.0,Power Forward,Right,,"Consortium Prep  in  Detroit,        Michigan",0,/players/h/huntevi01.html,Detroit,Michigan,Consortium Prep ,Forward
3.8,1.1,3.3,35.3,8.1,-1.2,Point Guard,Right,"Sacramento Kings, 1st round (7th pick, 7th overall), 1993 NBA Draft","Saint Anthony's  in  Jersey City,        New Jersey",0,/players/h/hurlebo01.html,Jersey City,New Jersey,Saint Anthony's ,Guard
5.2,-,0.7,22.4,-,-1.4,Small Forward,Right,,,0,/players/h/hurlero01.html,,,,Forward
8.8,1.4,5.1,48.3,12.7,11.9,Point Guard,Right,"New York Knicks, 3rd round (6th pick, 50th overall), 1979 NBA Draft","Canarsie  in  Brooklyn,        New York",0,/players/h/hustoge01.html,Brooklyn,New York,Canarsie ,Guard
3.6,-,0.6,23.7,-,1.2,Small Forward,Right,"Chicago Stags, 1st round (8th pick, 8th overall), 1947 BAA Draft","Xenia Central  in  Xenia,        Ohio",0,/players/h/hustopa01.html,Xenia,Ohio,Xenia Central ,Forward
11.1,9.6,3.0,38.9,14.7,27.9,Power Forward,Right,"Tri-Cities Blackhawks, 1st round (2nd pick, 2nd overall), 1951 NBA Draft",,0,/players/h/hutchme01.html,,,,Forward
5.2,4.2,0.8,45.9,8.8,0.6,Small Forward,Right,"Chicago Bulls, 1st round (22nd pick, 22nd overall), 2018 NBA Draft","Mission Viejo HS  in  Mission Viejo,        California",0,/players/h/hutchch01.html,Mission Viejo,California,Mission Viejo HS ,Forward
2.5,1.6,1.0,33.1,8.0,2.2,Shooting Guard,Right,"Minneapolis Lakers, 7th round, 1950 NBA Draft",,0,/players/h/huttojo01.html,,,,Guard
5.4,4.3,0.6,44.7,8.7,1.1,Small Forward,Right,"Cincinnati Royals, 3rd round (5th pick, 39th overall), 1970 NBA Draft",,0,/players/h/hydergr01.html,,,,Forward
4.4,3.2,1.0,45.9,7.9,8.0,Power Forward,Right,"New York Knicks, 3rd round (11th pick, 55th overall), 1978 NBA Draft","Kennedy  in  Plainview,        New York",0,/players/i/iavarma01.html,Plainview,New York,Kennedy ,Forward
12.3,7.3,0.7,51.4,17.2,63.9,Power Forward,Right,"Seattle SuperSonics, 1st round (24th pick, 24th overall), 2008 NBA Draft",,0,/players/i/ibakase01.html,,,,Forward
12.1,5.1,4.4,46.6,15.7,96.4,Small Forward,Right,"Philadelphia 76ers, 1st round (9th pick, 9th overall), 2004 NBA Draft","Lanphier  in  Springfield,        Illinois",0,/players/i/iguodan01.html,Springfield,Illinois,Lanphier ,Forward
13.0,7.3,1.1,47.6,18.5,66.3,Center,Right,"Cleveland Cavaliers, 1st round (20th pick, 20th overall), 1996 NBA Draft",,0,/players/i/ilgauzy01.html,,,,Center
0.0,0.2,0.0,0.0,-48.6,-0.2,Center,Right,"New Jersey Nets, 2nd round (13th pick, 43rd overall), 2005 NBA Draft",,0,/players/i/ilicmi01.html,,,,Center
1.8,1.5,0.2,47.0,10.8,2.4,Center,Right,,,0,/players/m/mbengdj01.html,,,,Center
10.6,5.8,1.1,44.3,15.4,44.9,Power Forward,Right,"Milwaukee Bucks, 2nd round (6th pick, 36th overall), 2005 NBA Draft",,0,/players/i/ilyaser01.html,,,,Forward
7.2,7.6,1.8,45.8,12.3,30.1,Center,Left,"New York Knicks, 1st round (3rd pick, 3rd overall), 1960 NBA Draft","Alhambra  in  Alhambra,        California",0,/players/i/imhofda01.html,Alhambra,California,Alhambra ,Center
3.2,1.3,1.0,42.4,11.0,0.8,Point Guard,Right,"Atlanta Hawks, 2nd round (9th pick, 27th overall), 1973 NBA Draft","Cardinal O'Hara  in  Springfield,        Pennsylvania",0,/players/i/ingelto01.html,Springfield,Pennsylvania,Cardinal O'Hara ,Guard
8.0,3.1,3.4,44.7,12.5,23.1,Small Forward,Left,,"Lake Ginninderra  in  Canberra,      Australia  ",0,/players/i/inglejo01.html,Canberra,Australia,Lake Ginninderra ,Forward
1.8,1.6,0.5,35.1,6.7,-0.1,Small Forward,Right,"Milwaukee Bucks, 2nd round (1st pick, 31st overall), 2014 NBA Draft",,0,/players/i/inglida01.html,,,,Forward
4.0,1.3,1.2,34.8,10.9,0.1,Shooting Guard,Right,,"Highland Springs High School  in  Highland Springs,        Virginia",0,/players/i/ingraan01.html,Highland Springs,Virginia,Highland Springs High School ,Guard
13.9,4.7,2.9,45.8,11.7,4.5,Small Forward,Right,"Los Angeles Lakers, 1st round (2nd pick, 2nd overall), 2016 NBA Draft","Kinston  in  Kinston,        North Carolina",0,/players/i/ingrabr01.html,Kinston,North Carolina,Kinston ,Forward
2.8,4.8,0.8,26.2,7.6,-0.7,Power Forward,Right,,,0,/players/i/ingramc01.html,,,,Forward
8.8,3.5,1.4,43.0,12.2,5.5,Shooting Guard,Right,,"Berne  in  Berne,        Indiana",0,/players/i/inniger01.html,Berne,Indiana,Berne ,Guard
5.2,1.4,0.8,47.1,16.0,2.1,Shooting Guard,Right,"Portland Trail Blazers, 1st round (22nd pick, 22nd overall), 1989 NBA Draft","Percy L. Julian  in  Chicago,        Illinois",0,/players/i/irvinby01.html,Chicago,Illinois,Percy L. Julian ,Guard
9.5,3.0,1.3,51.7,14.0,16.0,Small Forward,Right,"Seattle SuperSonics, 8th round (6th pick, 125th overall), 1970 NBA Draft","Ballard  in  Seattle,        Washington",0,/players/i/irvinge01.html,Seattle,Washington,Ballard ,Forward
22.2,3.6,5.7,46.5,22.1,58.4,Point Guard,Right,"Cleveland Cavaliers, 1st round (1st pick, 1st overall), 2011 NBA Draft","Saint Patrick  in  Elizabeth,        New Jersey",0,/players/i/irvinky01.html,Elizabeth,New Jersey,Saint Patrick ,Guard
8.5,5.0,1.0,41.9,12.3,4.2,Power Forward,Right,"Orlando Magic, 1st round (6th pick, 6th overall), 2017 NBA Draft","IMG Academy  in  Bradenton,        Florida",0,/players/i/isaacjo01.html,Bradenton,Florida,IMG Academy ,Forward
22.6,9.1,2.4,49.9,21.4,157.8,Power Forward,Right,"Detroit Pistons, 8th round (3rd pick, 122nd overall), 1970 NBA Draft","Batavia  in  Batavia,        Illinois",1,/players/i/isselda01.html,Batavia,Illinois,Batavia ,Forward
9.0,2.0,4.3,45.7,12.9,3.7,Point Guard,Right,"Dallas Mavericks, 2nd round (8th pick, 35th overall), 1991 NBA Draft","Altoona Area  in  Altoona,        Pennsylvania",0,/players/i/iuzzomi01.html,Altoona,Pennsylvania,Altoona Area ,Guard
26.7,3.7,6.2,42.5,20.9,99.0,Point Guard,Right,"Philadelphia 76ers, 1st round (1st pick, 1st overall), 1996 NBA Draft","Bethel  in  Hampton,        Virginia",1,/players/i/iversal01.html,Hampton,Virginia,Bethel ,Guard
